"","by_group","Taxa","Env","value","coef","stderr","Pvalue","name","AdjPvalue","N","N.not.zero","Significance","Method"
"700","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Phormidium_MBIC10003.s__.ASV_13924","season","September",-0.686164052285209,0.423711398581947,0.119605915960018,"seasonSeptember",0.213923723974204,24,4,"","maaslin2"
"701","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Cellvibrionaceae.g__.s__.ASV_13000","season","September",-0.707831100817015,0.438817939209411,0.120989484320345,"seasonSeptember",0.216089635333912,24,4,"","maaslin2"
"702","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Vibrio.s__.ASV_10429","season","September",0.714924006087364,0.443691717888525,0.121367900084448,"seasonSeptember",0.216456710691922,24,3,"","maaslin2"
"703","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Maritimimonas.s__.ASV_8338","season","September",-0.997159157833717,0.620159416377942,0.122113451509713,"seasonSeptember",0.217476587894965,24,3,"","maaslin2"
"704","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Alcanivoracaceae.g__Ketobacter.s__.ASV_7134","season","September",-0.827183961545797,0.515194270920131,0.122626773745024,"seasonSeptember",0.21777123507627,24,6,"","maaslin2"
"705","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_15974","season","September",-0.546438823127567,0.340299586751639,0.122586777693309,"seasonSeptember",0.21777123507627,24,3,"","maaslin2"
"706","All","k__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__Ilumatobacter.s__.ASV_9109","season","September",-1.00758913799551,0.629209989360104,0.12356085838112,"seasonSeptember",0.218343994463515,24,10,"","maaslin2"
"707","All","k__Bacteria.p__Calditrichota.c__Calditrichia.o__Calditrichales.f__Calditrichaceae.g__Caldithrix.s__.ASV_13974","season","September",-0.860959356737884,0.537358514939721,0.123372125195972,"seasonSeptember",0.218343994463515,24,7,"","maaslin2"
"708","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Silicimonas.s__.ASV_9670","season","September",-0.588317595345303,0.3674760469711,0.12364687865386,"seasonSeptember",0.218343994463515,24,4,"","maaslin2"
"709","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__Rubritaleaceae.g__Roseibacillus.s__.ASV_13004","season","September",-0.598981418690594,0.3740081685924,0.123524520574501,"seasonSeptember",0.218343994463515,24,3,"","maaslin2"
"710","All","k__Bacteria.p__Acidobacteriota.c__Thermoanaerobaculia.o__Thermoanaerobaculales.f__Thermoanaerobaculaceae.g__Subgroup_10.s__.ASV_11724","season","September",-0.534732920969474,0.334670911477338,0.124355230559063,"seasonSeptember",0.219285561492884,24,3,"","maaslin2"
"711","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_10138","season","September",-0.510616950034027,0.320923692119052,0.125858594394843,"seasonSeptember",0.22162441657151,24,3,"","maaslin2"
"712","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Steroidobacterales.f__Woeseiaceae.g__Woeseia.s__.ASV_6320","season","September",-0.875976624603633,0.551359224938484,0.12638405677758,"seasonSeptember",0.222237133547093,24,10,"","maaslin2"
"713","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas.s__.ASV_7636","season","September",-0.87644930054453,0.553500123098317,0.127585778859159,"seasonSeptember",0.224035617295466,24,11,"","maaslin2"
"714","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Thiohalocapsa.s__.ASV_3220","season","September",-1.19891597432274,0.758106507277036,0.128043871035859,"seasonSeptember",0.224211086065588,24,9,"","maaslin2"
"715","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Pleurocapsa_PCC.7319.s__.ASV_696","season","September",1.07707617677093,0.680766451552512,0.127885897911234,"seasonSeptember",0.224211086065588,24,10,"","maaslin2"
"716","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_280","season","September",0.600785451712737,0.380818818896348,0.128925979719562,"seasonSeptember",0.225440400291748,24,10,"","maaslin2"
"717","All","k__Bacteria.p__Thermodesulfobacteriota.c__Desulfobulbia.o__Desulfobulbales.f__Desulfobulbaceae.g__.s__.ASV_9756","season","September",-1.13331217788454,0.721773416328832,0.13064609694357,"seasonSeptember",0.227568368253685,24,10,"","maaslin2"
"718","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__.s__.ASV_6085","season","September",-0.760271159453766,0.484289859924138,0.13071801825325,"seasonSeptember",0.227568368253685,24,8,"","maaslin2"
"719","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_12193","season","September",-0.488236336439145,0.311134102932791,0.130869988133109,"seasonSeptember",0.227568368253685,24,4,"","maaslin2"
"720","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Mesoflavibacter.s__.ASV_209","season","September",-0.485860556976363,0.309339250410776,0.130538550239626,"seasonSeptember",0.227568368253685,24,4,"","maaslin2"
"721","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__.s__.ASV_15496","season","September",0.571679741851172,0.365030234354054,0.131593309356902,"seasonSeptember",0.228508770200889,24,5,"","maaslin2"
"722","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_5525","season","September",-0.55854031233372,0.357412825069828,0.132387067984353,"seasonSeptember",0.229568710687549,24,7,"","maaslin2"
"723","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Acrophormium_PCC.7375.s__.ASV_5093","season","September",-0.507795213787019,0.325711319941916,0.133258629850161,"seasonSeptember",0.23067993585888,24,3,"","maaslin2"
"724","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Fulvivirga.s__.ASV_2867","season","September",0.577242914621642,0.370429878380971,0.133431072068503,"seasonSeptember",0.23067993585888,24,6,"","maaslin2"
"725","All","k__Bacteria.p__Acidobacteriota.c__Blastocatellia.o__Blastocatellales.f__Blastocatellaceae.g__Blastocatella.s__.ASV_6534","season","September",-0.755696319591911,0.485144151572124,0.133580633784096,"seasonSeptember",0.23067993585888,24,6,"","maaslin2"
"726","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_5330","season","September",1.02818412195255,0.66119583180648,0.134206341456381,"seasonSeptember",0.231441238985384,24,9,"","maaslin2"
"727","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__.s__.ASV_9393","season","September",-0.77911272383638,0.502451559104931,0.135259448628966,"seasonSeptember",0.232936491999265,24,4,"","maaslin2"
"728","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Marinoscillum.s__.ASV_227","season","September",0.507658935093091,0.328135410375792,0.136104167408088,"seasonSeptember",0.234069254938085,24,4,"","maaslin2"
"729","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Rhodomicrobiaceae.g__Rhodomicrobium.s__.ASV_14279","season","September",-1.07511675331819,0.697641871049339,0.137560941288981,"seasonSeptember",0.235926436292882,24,10,"","maaslin2"
"730","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Thiophaeococcus.s__.ASV_12705","season","September",-0.60314136999188,0.391355346142249,0.137539624240998,"seasonSeptember",0.235926436292882,24,3,"","maaslin2"
"731","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Marinirhabdus.s__.ASV_13913","season","September",-0.561188436992577,0.365200092871053,0.138635157865504,"seasonSeptember",0.237443526193722,24,4,"","maaslin2"
"732","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Thiophaeococcus.s__.ASV_12238","season","September",-0.912759334878055,0.595447560888348,0.139556949474905,"seasonSeptember",0.238643151655616,24,3,"","maaslin2"
"733","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Robiginitalea.s__.ASV_15981","season","September",-0.757440950667864,0.494616795064418,0.139932351085943,"seasonSeptember",0.238643151655616,24,4,"","maaslin2"
"734","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.s__.ASV_2050","season","September",-0.498609011653513,0.325739966612793,0.140098016347346,"seasonSeptember",0.238643151655616,24,5,"","maaslin2"
"735","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Hyphomicrobiaceae.g__Filomicrobium.s__.ASV_130","season","September",0.842795060730308,0.550075666716665,0.139741813256293,"seasonSeptember",0.238643151655616,24,9,"","maaslin2"
"736","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Hoppeia.s__.ASV_8218","season","September",-0.931614783861807,0.610665708806829,0.141365016325446,"seasonSeptember",0.240163222789028,24,4,"","maaslin2"
"737","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Marinoscillum.s__.ASV_9611","season","September",-0.865957621754119,0.567929077440346,0.141565861356472,"seasonSeptember",0.240163222789028,24,16,"","maaslin2"
"738","All","k__Bacteria.p__Thermodesulfobacteriota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfosarcinaceae.g__SEEP.SRB1.s__.ASV_7773","season","September",-0.643594443722302,0.42199089490507,0.141472818898886,"seasonSeptember",0.240163222789028,24,8,"","maaslin2"
"739","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_9319","season","September",1.19991988183534,0.787633602098384,0.14189274831587,"seasonSeptember",0.240392044508077,24,5,"","maaslin2"
"740","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__.s__.ASV_8386","season","September",-0.537427719950777,0.352999884768874,0.142139553589996,"seasonSeptember",0.240484758236047,24,4,"","maaslin2"
"741","All","k__Bacteria.p__Myxococcota.c__Polyangiia.o__Polyangiales.f__Sandaracinaceae.g__.s__.ASV_14312","season","September",-0.772678054219384,0.508689049224586,0.143014089535032,"seasonSeptember",0.240663494755188,24,6,"","maaslin2"
"742","All","k__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__Ilumatobacter.s__.ASV_12667","season","September",0.828465383812732,0.544919179113066,0.142667174908065,"seasonSeptember",0.240663494755188,24,15,"","maaslin2"
"743","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Mycobacteriales.f__Mycobacteriaceae.g__Mycobacterium.s__.ASV_13526","season","September",0.922291650906338,0.606966419586045,0.14287616328559,"seasonSeptember",0.240663494755188,24,3,"","maaslin2"
"744","All","k__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Aggregatilineales.f__A4b.g__.s__.ASV_12727","season","September",0.527839604710085,0.347312157487086,0.14280751797018,"seasonSeptember",0.240663494755188,24,4,"","maaslin2"
"745","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prolixibacteraceae.g__Draconibacterium.s__.ASV_11583","season","September",-1.46303148536999,0.964309898843454,0.143460576734031,"seasonSeptember",0.241090794726183,24,10,"","maaslin2"
"746","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Alteromonadaceae.g__Alteromonas.s__.ASV_3498","season","September",-0.659485662572894,0.435097010188959,0.143827413819395,"seasonSeptember",0.241383273595016,24,4,"","maaslin2"
"747","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Rhodopirellula.s__.ASV_14101","season","September",-0.684525425195881,0.452596252272743,0.144654845650121,"seasonSeptember",0.241477155671935,24,6,"","maaslin2"
"748","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__.s__.ASV_7640","season","September",0.930787540843139,0.615245649202454,0.144546194068617,"seasonSeptember",0.241477155671935,24,9,"","maaslin2"
"749","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Rubripirellula.s__.ASV_7879","season","September",-0.804985311931614,0.531916019073969,0.144420418435785,"seasonSeptember",0.241477155671935,24,8,"","maaslin2"
"750","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Vibrio.s__.ASV_6980","season","September",0.529407401339254,0.349561835580061,0.144137917408735,"seasonSeptember",0.241477155671935,24,4,"","maaslin2"
"751","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae.g__Rivularia_PCC.7116.s__.ASV_4200","season","September",0.435763631313162,0.289075970081265,0.145925285922325,"seasonSeptember",0.243273579194076,24,4,"","maaslin2"
"752","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Devosiaceae.g__Pelagibacterium.s__.ASV_10161","season","September",1.07780093742026,0.721894126322906,0.149636041706182,"seasonSeptember",0.249128090712953,24,14,"","maaslin2"
"753","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_11931","season","September",0.722646378947674,0.484823245159147,0.15028258953741,"seasonSeptember",0.249872247145866,24,11,"","maaslin2"
"754","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Thiophaeococcus.s__.ASV_8593","season","September",-0.692968668817984,0.465439627305777,0.150723597403625,"seasonSeptember",0.250273135211324,24,3,"","maaslin2"
"755","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_203","season","September",-0.525900209078359,0.354707099014577,0.152356348632862,"seasonSeptember",0.252649203295819,24,3,"","maaslin2"
"756","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__.s__.ASV_13617","season","September",0.773722276784583,0.523104491639516,0.153291484153054,"seasonSeptember",0.253863674814317,24,8,"","maaslin2"
"757","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_11336","season","September",-0.893406812558064,0.606290934240611,0.154765123862812,"seasonSeptember",0.255965568132418,24,7,"","maaslin2"
"758","All","k__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Ardenticatenales.f__Ardenticatenaceae.g__.s__.ASV_1204","season","September",-1.23197023896084,0.83786470710361,0.155620139771665,"seasonSeptember",0.257040125322064,24,10,"","maaslin2"
"759","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__DEV007.g__.s__.ASV_15353","season","September",-0.505172914332621,0.344602642991352,0.156807926479751,"seasonSeptember",0.258660769371078,24,4,"","maaslin2"
"760","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_13252","season","September",-0.519985074805026,0.355651853816444,0.157863012109556,"seasonSeptember",0.260058541001532,24,3,"","maaslin2"
"761","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_7459","season","September",0.62519215636848,0.428230139711207,0.158438970357608,"seasonSeptember",0.260664376987813,24,5,"","maaslin2"
"762","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Marinirhabdus.s__.ASV_7919","season","September",-0.53436217048595,0.366338957757371,0.158790442902398,"seasonSeptember",0.260899782826512,24,3,"","maaslin2"
"763","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__.s__.ASV_15372","season","September",-0.811785785494872,0.557310038007496,0.159348064675185,"seasonSeptember",0.261472840069898,24,7,"","maaslin2"
"764","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Marinobacteraceae.g__Marinobacter.s__.ASV_2824","season","September",0.3832607432444,0.263572968576832,0.160038013793961,"seasonSeptember",0.262261247735654,24,4,"","maaslin2"
"765","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_10722","season","September",0.396265082212613,0.272758184195977,0.160392555083094,"seasonSeptember",0.262328638719642,24,7,"","maaslin2"
"766","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Jannaschia.s__.ASV_5258","season","September",-1.33792259256341,0.921165691163896,0.160498192699078,"seasonSeptember",0.262328638719642,24,5,"","maaslin2"
"767","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.g__.s__.ASV_3711","season","September",-0.914982758719256,0.630970805906803,0.161133440580683,"seasonSeptember",0.263023556202105,24,9,"","maaslin2"
"768","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__.s__.ASV_2932","season","September",-0.564220505755654,0.389459085069433,0.16151772177183,"seasonSeptember",0.263307536013452,24,4,"","maaslin2"
"769","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__.s__.ASV_4360","season","September",-0.753269764607533,0.520515431540931,0.161951777917379,"seasonSeptember",0.263671815282911,24,6,"","maaslin2"
"770","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Cryomorphaceae.g__Cryomorpha.s__.ASV_1777","season","September",-0.957710497068522,0.662229446009474,0.162220855269735,"seasonSeptember",0.26376689713988,24,7,"","maaslin2"
"771","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Marinirhabdus.s__.ASV_6484","season","September",-0.949347546154084,0.657181207418414,0.162670074498316,"seasonSeptember",0.264154258459003,24,8,"","maaslin2"
"772","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Opitutales.f__Puniceicoccaceae.g__Lentimonas.s__.ASV_8380","season","September",-0.596419854047925,0.414402436630533,0.164163102496705,"seasonSeptember",0.266060391269092,24,3,"","maaslin2"
"773","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Altericroceibacterium.s__.ASV_8248","season","September",-0.957013883370227,0.665123585910808,0.164268915695693,"seasonSeptember",0.266060391269092,24,10,"","maaslin2"
"774","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prolixibacteraceae.g__.s__.ASV_5097","season","September",-0.758331896499932,0.52853136736495,0.165410805008292,"seasonSeptember",0.267563731098684,24,10,"","maaslin2"
"775","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__.s__.ASV_5038","season","September",-0.433549341891196,0.305057952224891,0.169278351157644,"seasonSeptember",0.273466445999187,24,6,"","maaslin2"
"776","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Limibaculum.s__.ASV_5115","season","September",0.340936461917208,0.240911348812082,0.171011588104855,"seasonSeptember",0.275910448849586,24,4,"","maaslin2"
"777","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_11592","season","September",0.92241326012647,0.654378181596564,0.172637405807563,"seasonSeptember",0.27817507345054,24,10,"","maaslin2"
"778","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Mariniblastus.s__.ASV_10958","season","September",-0.658657758595279,0.4685719330767,0.173788035395031,"seasonSeptember",0.279669177782235,24,5,"","maaslin2"
"779","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Halieaceae.g__Pseudohaliea.s__.ASV_13386","season","September",-0.532274358588011,0.380062564784329,0.175312879895268,"seasonSeptember",0.281760880139763,24,8,"","maaslin2"
"780","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Ectothiorhodospirales.f__Ectothiorhodospiraceae.g__Thiogranum.s__.ASV_13819","season","September",-0.613172124534566,0.438156527876815,0.175624850370664,"seasonSeptember",0.281883776352208,24,6,"","maaslin2"
"781","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_8583","season","September",0.319553464279739,0.228562038199143,0.176019417018646,"seasonSeptember",0.281883776352208,24,4,"","maaslin2"
"782","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__.s__.ASV_12768","season","September",-0.648763790522109,0.464081994452109,0.176064786827018,"seasonSeptember",0.281883776352208,24,5,"","maaslin2"
"783","All","k__Bacteria.p__Balneolota.c__Balneolia.o__Balneolales.f__Balneolaceae.g__.s__.ASV_1297","season","September",0.573412418296616,0.412479939191414,0.178387038554386,"seasonSeptember",0.285237001622083,24,7,"","maaslin2"
"784","All","k__Bacteria.p__Planctomycetota.c__Phycisphaerae.o__Phycisphaerales.f__Phycisphaeraceae.g__Algisphaera.s__.ASV_11725","season","September",-0.849634431483563,0.613002670734868,0.179629948117431,"seasonSeptember",0.286858029391612,24,9,"","maaslin2"
"785","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Nitrosomonadaceae.g__.s__.ASV_10411","season","September",-1.03363687196394,0.750488886295967,0.182276833517594,"seasonSeptember",0.290714134476469,24,6,"","maaslin2"
"786","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Marinomonadaceae.g__Marinomonas.s__.ASV_8306","season","September",-1.05946368062519,0.770546905990803,0.182989343792156,"seasonSeptember",0.291319146065449,24,13,"","maaslin2"
"787","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_24","season","September",-0.378404938546101,0.275300107677931,0.183121539898968,"seasonSeptember",0.291319146065449,24,6,"","maaslin2"
"788","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_2081","season","September",0.430515657520874,0.313466314950015,0.183462734874134,"seasonSeptember",0.2914915533787,24,4,"","maaslin2"
"789","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_15311","season","September",-0.356912269340113,0.260413820905242,0.184335892658222,"seasonSeptember",0.292507652228257,24,4,"","maaslin2"
"790","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Nitrincolaceae.g__Marinobacterium.s__.ASV_12692","season","September",0.781987479515288,0.571113001628688,0.184743290073466,"seasonSeptember",0.292783036926556,24,8,"","maaslin2"
"791","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Pleurocapsa_PCC.7319.s__.ASV_7062","season","September",-0.77685422431437,0.567692527268797,0.184987473859867,"seasonSeptember",0.292799389725099,24,5,"","maaslin2"
"792","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Phaeodactylibacter.s__.ASV_9821","season","September",-0.691615751052185,0.506327932932938,0.185758816655466,"seasonSeptember",0.293649038450307,24,6,"","maaslin2"
"793","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.s__.ASV_5509","season","September",1.30823049861586,0.96438846820413,0.188686367609955,"seasonSeptember",0.297900797285831,24,10,"","maaslin2"
"794","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_1444","season","September",-0.596651902946535,0.441691285920393,0.190479545194067,"seasonSeptember",0.300353136754372,24,8,"","maaslin2"
"795","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Maribius.s__.ASV_13147","season","September",0.461624607874623,0.34219599981642,0.191057094297148,"seasonSeptember",0.300884883094376,24,4,"","maaslin2"
"796","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.g__Pelagibius.s__.ASV_4281","season","September",-0.294223897477723,0.21870496481711,0.192232051928005,"seasonSeptember",0.302354935947063,24,4,"","maaslin2"
"797","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Ectothiorhodospirales.f__Ectothiorhodospiraceae.g__Thiogranum.s__.ASV_6435","season","September",-0.602457982321164,0.448772857811896,0.193137618036048,"seasonSeptember",0.303398115158259,24,5,"","maaslin2"
"798","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Hoppeia.s__.ASV_11816","season","September",-1.50786628930004,1.12512354391731,0.193865330374803,"seasonSeptember",0.304159641139415,24,16,"","maaslin2"
"799","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Marinobacteraceae.g__Marinobacter.s__.ASV_10962","season","September",1.49946922748494,1.12366250408235,0.195705464214284,"seasonSeptember",0.306662379469692,24,14,"","maaslin2"
"800","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_11540","season","September",0.872475368823945,0.654560615784645,0.19619922562019,"seasonSeptember",0.306668452529934,24,11,"","maaslin2"
"801","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Flammeovirgaceae.g__.s__.ASV_9450","season","September",-1.00646538493705,0.755017124327423,0.196160832040965,"seasonSeptember",0.306668452529934,24,7,"","maaslin2"
"802","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Pir4_lineage.s__.ASV_6009","season","September",-0.575109729463367,0.432318385845267,0.197048562704208,"seasonSeptember",0.307611970705322,24,8,"","maaslin2"
