"","by_group","Taxa","Env","value","coef","stderr","Pvalue","name","AdjPvalue","N","N.not.zero","Significance","Method"
"553","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__.s__.ASV_8714","site","EsteroZacatecas",2.19386155595423,0.929693421789013,0.0275739681754444,"siteEsteroZacatecas",0.0624278628492881,24,5,"","maaslin2"
"554","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Dokdonia.s__.ASV_14418","site","EsteroZacatecas",1.09379442342793,0.463711417667855,0.0276321133283874,"siteEsteroZacatecas",0.0624465810237203,24,5,"","maaslin2"
"555","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__Rubritaleaceae.g__Haloferula.s__.ASV_12612","site","EsteroZacatecas",-1.04639922114157,0.44391681438664,0.027725854278602,"siteEsteroZacatecas",0.0625455307329904,24,5,"","maaslin2"
"556","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_4871","site","EsteroZacatecas",1.00734522959298,0.427557303733834,0.0277939707734646,"siteEsteroZacatecas",0.0625864233963628,24,5,"","maaslin2"
"557","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__Rubritaleaceae.g__Haloferula.s__.ASV_13415","site","EsteroZacatecas",1.30845442664446,0.556068637238456,0.0279726431410464,"siteEsteroZacatecas",0.0628756718358888,24,5,"","maaslin2"
"558","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Pir4_lineage.s__.ASV_12473","site","EsteroZacatecas",-1.42045610352964,0.604108434211918,0.0280753795629886,"siteEsteroZacatecas",0.062993503965702,24,16,"","maaslin2"
"559","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Polaribacter.s__.ASV_840","site","EsteroZacatecas",0.882340591579875,0.375448257264797,0.0281489688813856,"siteEsteroZacatecas",0.0630456333443556,24,5,"","maaslin2"
"560","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Catalinimonas.s__.ASV_312","site","EsteroZacatecas",-1.29105527140063,0.549714924263233,0.0282396595743447,"siteEsteroZacatecas",0.0631358103340707,24,23,"","maaslin2"
"561","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_8651","site","EsteroZacatecas",-0.37122058748449,0.15893634362505,0.0290284054251359,"siteEsteroZacatecas",0.0647835358150982,24,4,"","maaslin2"
"562","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Cellvibrionaceae.g__.s__.ASV_10185","site","EsteroZacatecas",-0.95833102473951,0.41103764817564,0.029286581011736,"siteEsteroZacatecas",0.0652434153499885,24,6,"","maaslin2"
"563","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Rhodopirellula.s__.ASV_15927","site","EsteroZacatecas",1.30870861212869,0.561547800543768,0.0293460235633459,"siteEsteroZacatecas",0.0652597184747941,24,5,"","maaslin2"
"564","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Jannaschia.s__.ASV_5258","site","EsteroZacatecas",2.01112559555879,0.86375048415416,0.0294819255960708,"siteEsteroZacatecas",0.0654456929898593,24,5,"","maaslin2"
"565","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__.f__Neomegalonemataceae.g__Acuticoccus.s__.ASV_1871","site","EsteroZacatecas",-1.23120598340004,0.529274468134227,0.0296168551182054,"siteEsteroZacatecas",0.0656288541734393,24,12,"","maaslin2"
"566","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_11178","site","EsteroZacatecas",-0.935884839491608,0.402509450927178,0.0296854591200947,"siteEsteroZacatecas",0.0656646551561105,24,6,"","maaslin2"
"567","All","k__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__Ilumatobacter.s__.ASV_2714","site","EsteroZacatecas",0.393186270691534,0.169218995289968,0.0297858492660416,"siteEsteroZacatecas",0.0657705172505892,24,4,"","maaslin2"
"568","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas.s__.ASV_6535","site","EsteroZacatecas",1.06745864234085,0.460137299142997,0.0300184475204554,"siteEsteroZacatecas",0.0659539530406805,24,24,"","maaslin2"
"569","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudohongiellaceae.g__Pseudohongiella.s__.ASV_8644","site","EsteroZacatecas",1.6928534440277,0.729455984065378,0.029965188538377,"siteEsteroZacatecas",0.0659539530406805,24,11,"","maaslin2"
"570","All","k__Bacteria.p__Balneolota.c__Balneolia.o__Balneolales.f__Balneolaceae.g__.s__.ASV_11154","site","EsteroZacatecas",-1.05388794545359,0.454313702927675,0.030026959451428,"siteEsteroZacatecas",0.0659539530406805,24,5,"","maaslin2"
"571","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_9319","site","EsteroZacatecas",1.71610568595195,0.742932035398369,0.0306589957991525,"siteEsteroZacatecas",0.0670716569695906,24,5,"","maaslin2"
"572","All","k__Bacteria.p__Acidobacteriota.c__Thermoanaerobaculia.o__Thermoanaerobaculales.f__Thermoanaerobaculaceae.g__Subgroup_10.s__.ASV_6086","site","EsteroZacatecas",1.00255904720194,0.434065367558074,0.0306728544915369,"siteEsteroZacatecas",0.0670716569695906,24,5,"","maaslin2"
"573","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__.s__.ASV_1950","site","EsteroZacatecas",0.805453848197204,0.348782234790722,0.0306965331018973,"siteEsteroZacatecas",0.0670716569695906,24,8,"","maaslin2"
"574","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Chroococcidiopsis_PCC.6712.s__.ASV_12044","site","EsteroZacatecas",0.39165184282074,0.169759591507442,0.0308421166678095,"siteEsteroZacatecas",0.0672723520350131,24,4,"","maaslin2"
"575","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Fulvivirga.s__.ASV_5610","site","EsteroZacatecas",0.385447807084994,0.167162271888977,0.0309249302859845,"siteEsteroZacatecas",0.0673356742922655,24,4,"","maaslin2"
"576","All","k__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Caldilineales.f__Caldilineaceae.g__.s__.ASV_13484","site","EsteroZacatecas",-1.63778614861036,0.710795148294261,0.0310343836118165,"siteEsteroZacatecas",0.067456681045129,24,12,"","maaslin2"
"577","All","k__Bacteria.p__Myxococcota.c__Polyangiia.o__Polyangiales.f__Sandaracinaceae.g__.s__.ASV_15920","site","EsteroZacatecas",-0.891228683946611,0.387053359641815,0.0311370754702077,"siteEsteroZacatecas",0.0675625970341421,24,5,"","maaslin2"
"578","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Rhizobiaceae.g__Pseudahrensia.s__.ASV_219","site","EsteroZacatecas",1.18306741187906,0.51410852050257,0.0312292294361721,"siteEsteroZacatecas",0.0676453205088018,24,9,"","maaslin2"
"579","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_9456","site","EsteroZacatecas",0.914783510545651,0.397894795386827,0.0313710482211977,"siteEsteroZacatecas",0.0678351509031771,24,5,"","maaslin2"
"580","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Alteromonadaceae.g__Alteromonas.s__.ASV_12422","site","EsteroZacatecas",0.914143961888615,0.398093217827892,0.0315540678807154,"siteEsteroZacatecas",0.0679960292369288,24,5,"","maaslin2"
"581","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__.s__.ASV_8952","site","EsteroZacatecas",-1.11754162217935,0.486540669671339,0.0315136376598853,"siteEsteroZacatecas",0.0679960292369288,24,5,"","maaslin2"
"582","All","k__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__Ilumatobacter.s__.ASV_8301","site","EsteroZacatecas",-0.966381657534529,0.421675298952809,0.0318580196273533,"siteEsteroZacatecas",0.068533059404547,24,5,"","maaslin2"
"583","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__.s__.ASV_7934","site","EsteroZacatecas",1.72330970396539,0.753193585395287,0.0321120785197619,"siteEsteroZacatecas",0.0688430176485306,24,12,"","maaslin2"
"584","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Muricauda.s__.ASV_12437","site","EsteroZacatecas",1.71847334992477,0.750849239339318,0.03206451217029,"siteEsteroZacatecas",0.0688430176485306,24,5,"","maaslin2"
"585","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Aurantiacibacter.s__.ASV_726","site","EsteroZacatecas",0.802924883021535,0.35188367763172,0.0325355483707593,"siteEsteroZacatecas",0.0695128098296768,24,5,"","maaslin2"
"586","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__.s__.ASV_8950","site","EsteroZacatecas",0.423383959250555,0.185524275704919,0.0325147086211587,"siteEsteroZacatecas",0.0695128098296768,24,4,"","maaslin2"
"587","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Actibacterium.s__.ASV_413","site","EsteroZacatecas",0.921168072887511,0.403895444578257,0.0326097749050552,"siteEsteroZacatecas",0.0695527055896577,24,10,"","maaslin2"
"588","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Marinoscillum.s__.ASV_10741","site","EsteroZacatecas",1.04961338673626,0.462098906963954,0.0332548991739492,"siteEsteroZacatecas",0.0708080506220823,24,5,"","maaslin2"
"589","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__.s__.ASV_7123","site","EsteroZacatecas",-1.17157297689427,0.516140154387925,0.0333621166446261,"siteEsteroZacatecas",0.0709157386062341,24,21,"","maaslin2"
"590","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Spongiibacteraceae.g__.s__.ASV_10489","site","EsteroZacatecas",-0.83863799801249,0.370029442646508,0.033606023096173,"siteEsteroZacatecas",0.0713131201973027,24,6,"","maaslin2"
"591","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_8583","site","EsteroZacatecas",0.486220130946405,0.214793528504391,0.0338004794026192,"siteEsteroZacatecas",0.071483446304188,24,4,"","maaslin2"
"592","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Aurantiacibacter.s__.ASV_13089","site","EsteroZacatecas",0.532103744957887,0.234986501249242,0.0337480835933775,"siteEsteroZacatecas",0.071483446304188,24,4,"","maaslin2"
"593","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_8456","site","EsteroZacatecas",1.06472269510851,0.471729318201201,0.0342720728726365,"siteEsteroZacatecas",0.0721153533387241,24,23,"","maaslin2"
"594","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Acrophormium_PCC.7375.s__.ASV_13771","site","EsteroZacatecas",0.864119166479807,0.382730235946106,0.0342208196861842,"siteEsteroZacatecas",0.0721153533387241,24,5,"","maaslin2"
"595","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_4342","site","EsteroZacatecas",0.398729644079267,0.176564688262928,0.0341858128617069,"siteEsteroZacatecas",0.0721153533387241,24,4,"","maaslin2"
"596","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_12109","site","EsteroZacatecas",0.535024945700361,0.237774303482692,0.0347733385998436,"siteEsteroZacatecas",0.0728810380693783,24,4,"","maaslin2"
"597","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Phormidium_MBIC10003.s__.ASV_9451","site","EsteroZacatecas",0.854584108139953,0.379878171405669,0.0348105916657254,"siteEsteroZacatecas",0.0728810380693783,24,5,"","maaslin2"
"598","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_15371","site","EsteroZacatecas",1.00294551207294,0.445789273754367,0.0347965198345835,"siteEsteroZacatecas",0.0728810380693783,24,5,"","maaslin2"
"599","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.g__Pelagibius.s__.ASV_4281","site","EsteroZacatecas",-0.46089056414439,0.2052103738422,0.0350803081990276,"siteEsteroZacatecas",0.0733231149669157,24,4,"","maaslin2"
"600","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__Rubritaleaceae.g__Haloferula.s__.ASV_8423","site","EsteroZacatecas",-0.418153778923146,0.186436888436377,0.0353065747358355,"siteEsteroZacatecas",0.0736730526154434,24,4,"","maaslin2"
"601","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Phormidesmis_ANT.LACV5.1.s__.ASV_457","site","EsteroZacatecas",0.885565233306293,0.395250312102156,0.0354808092658997,"siteEsteroZacatecas",0.0739134329465998,24,5,"","maaslin2"
"602","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Cryomorphaceae.g__Vicingus.s__.ASV_8806","site","EsteroZacatecas",0.751731681710643,0.336047254570054,0.0357440819678321,"siteEsteroZacatecas",0.0743381904048601,24,8,"","maaslin2"
"603","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Limibaculum.s__.ASV_7555","site","EsteroZacatecas",-0.533740437753193,0.238684533041361,0.0358044147249926,"siteEsteroZacatecas",0.0743401778369663,24,4,"","maaslin2"
"604","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Limibaculum.s__.ASV_5115","site","EsteroZacatecas",-0.507603128583874,0.227178229052407,0.0359387763125404,"siteEsteroZacatecas",0.0744956091776499,24,4,"","maaslin2"
"605","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_12020","site","EsteroZacatecas",1.32345040931646,0.593404596541241,0.0362490783410545,"siteEsteroZacatecas",0.0750146216247938,24,5,"","maaslin2"
"606","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Pir4_lineage.s__.ASV_6003","site","EsteroZacatecas",-1.09485202143991,0.492762749317413,0.0368900502864881,"siteEsteroZacatecas",0.0762150873905662,24,10,"","maaslin2"
"607","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Rhizobiaceae.g__Oricola.s__.ASV_1268","site","EsteroZacatecas",-1.128674084987,0.508409704267473,0.037032983579555,"siteEsteroZacatecas",0.0762587096078994,24,22,"","maaslin2"
"608","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Thiohalocapsa.s__.ASV_14778","site","EsteroZacatecas",0.610752561781139,0.275068743552418,0.0370056416410332,"siteEsteroZacatecas",0.0762587096078994,24,4,"","maaslin2"
"609","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gramella.s__.ASV_13670","site","EsteroZacatecas",1.7771843951007,0.802433177407744,0.0374412709878662,"siteEsteroZacatecas",0.0769728592394227,24,5,"","maaslin2"
"610","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Pir4_lineage.s__.ASV_1166","site","EsteroZacatecas",0.808454255827703,0.365339323556793,0.0375863780541497,"siteEsteroZacatecas",0.0771445005308122,24,8,"","maaslin2"
"611","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Mesoflavibacter.s__.ASV_209","site","EsteroZacatecas",0.652527223643032,0.295070537315273,0.0377005777141179,"siteEsteroZacatecas",0.0772522476236917,24,4,"","maaslin2"
"612","All","k__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__Ilumatobacter.s__.ASV_14205","site","EsteroZacatecas",-1.23362492422262,0.558537016031128,0.0379173158773939,"siteEsteroZacatecas",0.0775694109125771,24,14,"","maaslin2"
"613","All","k__Bacteria.p__Thermodesulfobacteriota.c__Desulfuromonadia.o__Desulfuromonadales.f__Sva1033.g__.s__.ASV_14710","site","EsteroZacatecas",-0.983383561885179,0.445604858836085,0.0380611087523169,"siteEsteroZacatecas",0.0777365549068528,24,6,"","maaslin2"
"614","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_12193","site","EsteroZacatecas",0.65490300310581,0.296891029665917,0.0381388008930263,"siteEsteroZacatecas",0.0777683692476693,24,4,"","maaslin2"
"615","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Marinobacteraceae.g__Marinobacter.s__.ASV_2824","site","EsteroZacatecas",-0.549927409911064,0.249802126779435,0.0384904300782467,"siteEsteroZacatecas",0.0782305494447481,24,4,"","maaslin2"
"616","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_8608","site","EsteroZacatecas",0.541922135745319,0.246162657189554,0.0384882081125416,"siteEsteroZacatecas",0.0782305494447481,24,4,"","maaslin2"
"617","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Halieaceae.g__Pseudohaliea.s__.ASV_13472","site","EsteroZacatecas",0.646008147228677,0.29360231593587,0.0385839808105468,"siteEsteroZacatecas",0.0782935882897967,24,4,"","maaslin2"
"618","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_7501","site","EsteroZacatecas",-1.04731046989562,0.476297670741566,0.0386983476155249,"siteEsteroZacatecas",0.078398594198442,24,6,"","maaslin2"
"619","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_1758","site","EsteroZacatecas",-0.567252808764503,0.258315056934232,0.0389306365392866,"siteEsteroZacatecas",0.078741772127927,24,4,"","maaslin2"
"620","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_12539","site","EsteroZacatecas",0.619029524238247,0.282243423503689,0.0391513171046121,"siteEsteroZacatecas",0.078933090201247,24,4,"","maaslin2"
"621","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_14251","site","EsteroZacatecas",-0.646576475455775,0.294779242714369,0.0391367795972427,"siteEsteroZacatecas",0.078933090201247,24,4,"","maaslin2"
"622","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae.g__Rivularia_PCC.7116.s__.ASV_4200","site","EsteroZacatecas",0.602430297979828,0.275135986293101,0.0394505696288372,"siteEsteroZacatecas",0.0794085420824827,24,4,"","maaslin2"
"623","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas.s__.ASV_6474","site","EsteroZacatecas",1.2022750974233,0.549307267200207,0.0395210355421687,"siteEsteroZacatecas",0.0794226910093022,24,6,"","maaslin2"
"624","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Steroidobacterales.f__Woeseiaceae.g__Woeseia.s__.ASV_4027","site","EsteroZacatecas",0.728060899167305,0.332933924644213,0.0396775506735548,"siteEsteroZacatecas",0.0796094446206581,24,4,"","maaslin2"
"625","All","k__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__Ilumatobacter.s__.ASV_11130","site","EsteroZacatecas",-0.57478344869594,0.263139831303658,0.0398814440907015,"siteEsteroZacatecas",0.0798905088024932,24,4,"","maaslin2"
"626","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas.s__.ASV_2268","site","EsteroZacatecas",0.723723764942753,0.33187519543173,0.040180962605658,"siteEsteroZacatecas",0.080233756271585,24,4,"","maaslin2"
"627","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.g__.s__.ASV_7939","site","EsteroZacatecas",-0.506061773675118,0.231999963120302,0.0401319198507618,"siteEsteroZacatecas",0.080233756271585,24,4,"","maaslin2"
"628","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.g__Pelagibius.s__.ASV_3338","site","EsteroZacatecas",-0.67985666658841,0.312135874987398,0.0404001797662698,"siteEsteroZacatecas",0.0805430335467671,24,4,"","maaslin2"
"629","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__.s__.ASV_922","site","EsteroZacatecas",1.6648885441618,0.764767957923943,0.0404916382436637,"siteEsteroZacatecas",0.0805970287457344,24,9,"","maaslin2"
"630","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__KI89A_clade.g__.s__.ASV_5556","site","EsteroZacatecas",-0.763398005856659,0.350888234331561,0.0406063812035443,"siteEsteroZacatecas",0.080697125820377,24,4,"","maaslin2"
"631","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Alteromonadaceae.g__Glaciecola.s__.ASV_8800","site","EsteroZacatecas",0.660899690576565,0.304212448003677,0.0408690789959134,"siteEsteroZacatecas",0.0810904705275493,24,4,"","maaslin2"
"632","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Muricauda.s__.ASV_9281","site","EsteroZacatecas",0.634579853721543,0.29262353845366,0.0411999225935703,"siteEsteroZacatecas",0.0814940353675106,24,4,"","maaslin2"
"633","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_9563","site","EsteroZacatecas",-0.921513526184263,0.424943439795533,0.0412026552616887,"siteEsteroZacatecas",0.0814940353675106,24,7,"","maaslin2"
"634","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Cryomorphaceae.g__Vicingus.s__.ASV_9624","site","EsteroZacatecas",0.646337445883072,0.298768529920598,0.0416483688280485,"siteEsteroZacatecas",0.0821456986926091,24,4,"","maaslin2"
"635","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Limibaculum.s__.ASV_8852","site","EsteroZacatecas",0.794130954412789,0.367115477416795,0.0416633535701332,"siteEsteroZacatecas",0.0821456986926091,24,4,"","maaslin2"
"636","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas.s__.ASV_15963","site","EsteroZacatecas",0.744243950365131,0.344680411947192,0.0420025037570599,"siteEsteroZacatecas",0.0826841740626399,24,4,"","maaslin2"
"637","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Aurantiacibacter.s__.ASV_11680","site","EsteroZacatecas",1.41471596859834,0.655972983731649,0.042224575824567,"siteEsteroZacatecas",0.0827573486911271,24,10,"","maaslin2"
"638","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Pleurocapsa_PCC.7319.s__.ASV_13765","site","EsteroZacatecas",0.833006064225981,0.386274378110304,0.042237975889481,"siteEsteroZacatecas",0.0827573486911271,24,4,"","maaslin2"
"639","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_13110","site","EsteroZacatecas",0.634969534146789,0.294235258700264,0.0421060434664922,"siteEsteroZacatecas",0.0827573486911271,24,4,"","maaslin2"
"640","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas.s__.ASV_8939","site","EsteroZacatecas",0.67813423454122,0.315155635070986,0.0426545446404678,"siteEsteroZacatecas",0.0833127767392599,24,4,"","maaslin2"
"641","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_15801","site","EsteroZacatecas",0.669741955654023,0.311152337800331,0.0425920585336405,"siteEsteroZacatecas",0.0833127767392599,24,4,"","maaslin2"
"642","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_15311","site","EsteroZacatecas",-0.529501870053275,0.246701145686056,0.0431319249962362,"siteEsteroZacatecas",0.0838474102242689,24,4,"","maaslin2"
"643","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Alteromonadaceae.g__Alteromonas.s__.ASV_8501","site","EsteroZacatecas",1.19944415813583,0.558882719185883,0.0431481205238919,"siteEsteroZacatecas",0.0838474102242689,24,9,"","maaslin2"
"644","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Alcanivoracaceae.g__Ketobacter.s__.ASV_12342","site","EsteroZacatecas",-0.680786928856308,0.31729371362417,0.0431961498359852,"siteEsteroZacatecas",0.0838474102242689,24,4,"","maaslin2"
"645","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Marinoscillum.s__.ASV_227","site","EsteroZacatecas",0.674325601759757,0.314194874612872,0.0431432148953345,"siteEsteroZacatecas",0.0838474102242689,24,4,"","maaslin2"
