"","Comparison","Taxa","Method","Group","P.unadj","P.adj","Significance"
"498","February - September","PWY-5488","Wilcoxon Rank Sum Test","February",0.00491727994842584,0.0121578618908327,"*"
"499","February - September","PWY-6143","Wilcoxon Rank Sum Test","February",0.0455165097205518,0.0807019695374257,"ns"
"500","February - September","PWY-7644","Wilcoxon Rank Sum Test","February",0.000159851816181068,0.000689281031372766,"***"
"501","February - September","PWY-6873","Wilcoxon Rank Sum Test","February",0.0539372330490249,0.0928823278384166,"ns"
"502","February - September","P341-PWY","Wilcoxon Rank Sum Test","February",0.00624880992639406,0.0149031351784354,"*"
"503","February - September","PWY-4722","Wilcoxon Rank Sum Test","February",0.371154895890766,0.463084465011859,"ns"
"504","February - September","PWY-3941","Wilcoxon Rank Sum Test","February",0.0615666669913579,0.104026437330225,"ns"
"505","February - September","TRPSYN-PWY","Wilcoxon Rank Sum Test","February",0.592721612902676,0.675426954237933,"ns"
"506","February - September","SPHINGOLIPID-SYN-PWY","Wilcoxon Rank Sum Test","February",0.0124259240180847,0.026897883717862,"*"
"507","February - September","PWY-7574","Wilcoxon Rank Sum Test","February",0.0615666669913579,0.104026437330225,"ns"
"508","February - September","TRIGLSYN-PWY","Wilcoxon Rank Sum Test","February",0.335494630828207,0.429528755383381,"ns"
"509","February - September","PWY-5499","Wilcoxon Rank Sum Test","February",0.053129615198067,0.0920799440249457,"ns"
"510","February - September","PWY66-374","Wilcoxon Rank Sum Test","February",0.000265195167593681,0.00105881626172588,"**"
"511","February - September","PWY-4702","Wilcoxon Rank Sum Test","September",0.974899115511965,0.981042422918628,"ns"
"512","February - September","PWY66-301","Wilcoxon Rank Sum Test","February",0.0175305821318849,0.0364825628150036,"*"
"513","February - September","PWY-7024","Wilcoxon Rank Sum Test","February",0.0366874429478183,0.0684239852902217,"ns"
"514","February - September","PWY-7290","Wilcoxon Rank Sum Test","February",0.0366874429478183,0.0684239852902217,"ns"
"515","February - September","PWY-5744","Wilcoxon Rank Sum Test","February",0.0366874429478183,0.0684239852902217,"ns"
"516","February - September","PWY-5733","Wilcoxon Rank Sum Test","February",0.637960091465871,0.714886672141589,"ns"
"517","February - September","ARGDEG-PWY","Wilcoxon Rank Sum Test","February",0.964544428953171,0.981042422918628,"ns"
"518","February - September","ORNARGDEG-PWY","Wilcoxon Rank Sum Test","February",0.964544428953171,0.981042422918628,"ns"
"519","February - September","PWY-8190","Wilcoxon Rank Sum Test","February",0.0366874429478183,0.0684239852902217,"ns"
"520","February - September","PWY-5743","Wilcoxon Rank Sum Test","February",0.0366874429478183,0.0684239852902217,"ns"
"521","February - September","PWY-5067","Wilcoxon Rank Sum Test","February",0.105830997750621,0.164582563689965,"ns"
"522","February - September","PWY-6328","Wilcoxon Rank Sum Test","September",0.82149878038964,0.873348802031589,"ns"
"523","February - September","PWY-5494","Wilcoxon Rank Sum Test","February",0.0366874429478183,0.0684239852902217,"ns"
"524","February - September","PWY-6148","Wilcoxon Rank Sum Test","February",0.384169444038901,0.472756461956547,"ns"
"525","February - September","PWY-7409","Wilcoxon Rank Sum Test","February",0.0788056024469581,0.128715817330032,"ns"
"526","February - September","PWY-7420","Wilcoxon Rank Sum Test","February",0.335494630828207,0.429528755383381,"ns"
"527","February - September","PWY-5995","Wilcoxon Rank Sum Test","February",0.0788056024469581,0.128715817330032,"ns"
"528","February - September","PWY-6942","Wilcoxon Rank Sum Test","February",0.679782857403638,0.743210872496067,"ns"
"529","February - September","PWY-6760","Wilcoxon Rank Sum Test","February",0.0366874429478183,0.0684239852902217,"ns"
"530","February - September","PWY-7128","Wilcoxon Rank Sum Test","February",0.580669526385976,0.668762552824874,"ns"
"531","February - September","PWY-6030","Wilcoxon Rank Sum Test","February",0.0366874429478183,0.0684239852902217,"ns"
"532","February - September","PWY-6060","Wilcoxon Rank Sum Test","February",0.964544428953171,0.981042422918628,"ns"
"533","February - September","PWY-8181","Wilcoxon Rank Sum Test","February",0.65129104507884,0.726803050305372,"ns"
"534","February - September","PWY-6993","Wilcoxon Rank Sum Test","February",0.964544428953171,0.981042422918628,"ns"
"535","February - September","PWY-5466","Wilcoxon Rank Sum Test","February",0.964544428953171,0.981042422918628,"ns"
"536","February - September","PWY-5818","Wilcoxon Rank Sum Test","February",0.359317338329571,0.450400105487532,"ns"
"537","February - September","PWY-5109","Wilcoxon Rank Sum Test","February",0.65129104507884,0.726803050305372,"ns"
"538","February - September","PWY-7787","Wilcoxon Rank Sum Test","February",0.359317338329571,0.450400105487532,"ns"
"539","February - September","PWY-7136","Wilcoxon Rank Sum Test","February",0.359317338329571,0.450400105487532,"ns"
